GEO_ID,state,county,county_name,avg_household_size,avg_family_size,pop_in_households,pop_in_school,pop_in_college,attainment_gt_12th,attainment_gt_bachelors,pop_veterans,pop_native,pop_foreign_born,naturalized_citizen,not_citizen,foreign_born_europe,foreign_born_asia,foreign_born_africa,foreign_born_oceania,foreign_born_latin_america,foreign_born_north_america,households_with_computer,households_with_internet,pop_in_labor_force,civilian_labor_force,civilian_labor_force_employed,civilian_labor_force_unemployed,armed_forces,pop_not_in_labor_force,work_commute_drove_alone,work_commute_carpooled,work_commute_public_transport,work_commute_walked,work_commute_other,work_commute_from_home,work_commute_avg_time_minutes,worker_class_private_or_salary,worker_class_government,worker_class_self_employed,worker_class_unpaid_family,median_household_income_dollars,avg_household_income_dollars,pop_noninstitutionalized,pop_with_health_insurance,pop_without_health_insurance,pop_total,pop_male,pop_female,pop_hispanic_alone,pop_white_alone,pop_black_alone,pop_american_indian_alaska_native_alone,pop_native_hawaiian_pacific_islander_alone,pop_other_race_alone,pop_two_or_more_races,pop_citizen_over_18,pop_citizen_over_18_male,pop_citizen_over_18_female,pop_in_school_not_college,attainment_lt_12th_no_diploma
0500000US48279,48,279,"Lamb County, Texas",2.70,3.40,12636,3011,418,6407,1165,399,11163,1665,339,1326,8,20,32,0,1605,0,4157,3961,5881,5873,5752,121,8,3910,4605,792,28,39,25,226,16.4,4454,796,502,0,60760,73561,12628,9462,3166,12828,6501,6327,7478,4613,417,6,45,3,180,8182,3950,4232,2593.0,1727.0
0500000US48281,48,281,"Lampasas County, Texas",2.68,3.23,22482,4968,939,14807,3910,3478,21597,1118,563,555,339,167,56,0,531,25,8072,7746,10005,9779,9341,438,226,8426,7069,1204,37,121,149,844,30.0,6793,1736,768,44,81736,100866,22293,19408,2885,22715,11319,11396,4657,15785,899,8,0,44,1078,17393,8618,8775,4029.0,1304.0
0500000US48283,48,283,"La Salle County, Texas",3.46,4.13,5698,2082,540,2922,505,249,6486,353,59,294,0,0,27,0,326,0,1559,1402,2257,2257,2216,41,0,3453,1674,294,23,15,107,95,16.3,1390,671,155,0,57716,73518,5698,4699,999,6839,4039,2800,4910,1336,359,29,0,126,73,5044,3031,2013,1542.0,1355.0
0500000US48285,48,285,"Lavaca County, Texas",2.37,2.97,20129,4207,362,12680,3187,1080,19565,987,245,742,6,68,10,9,864,30,7430,6932,9635,9630,9336,294,5,6632,7350,763,0,87,52,870,26.2,6775,1387,1135,39,63240,86683,20133,18009,2124,20552,10097,10455,4129,14687,749,0,0,32,884,14990,7175,7815,3845.0,1659.0
0500000US48287,48,287,"Lee County, Texas",2.50,2.84,17485,3702,558,10425,2610,896,16716,1255,565,690,19,23,27,0,1184,2,6477,5918,8770,8770,8199,571,0,5861,5692,908,0,162,269,1018,32.5,6013,1417,746,23,76371,89728,17524,14704,2820,17971,9029,8942,4774,10761,1731,48,0,45,570,13465,6762,6703,3144.0,2073.0
0500000US48289,48,289,"Leon County, Texas",2.40,2.94,16184,3744,552,10085,2141,1144,15130,1133,444,689,73,16,0,0,1044,0,6377,5556,6630,6596,6321,275,34,6263,5015,587,3,96,106,363,29.3,4490,1049,766,16,61449,78708,16161,13388,2773,16263,8115,8148,2712,11525,1168,22,0,13,799,11907,5853,6054,3192.0,1456.0
0500000US48291,48,291,"Liberty County, Texas",3.15,3.69,98200,26615,2944,48998,7463,4444,87249,16131,3457,12674,180,344,74,0,15421,112,29628,28090,41605,41574,38617,2957,31,34192,29131,5119,0,274,461,2550,39.9,30226,4861,3485,45,68703,89481,98236,72533,25703,103380,51296,52084,40921,50298,7744,93,23,175,3544,60696,29042,31654,23671.0,13966.0
0500000US48293,48,293,"Limestone County, Texas",2.55,3.12,21413,4691,703,13490,2913,1314,20167,2116,560,1556,34,189,0,0,1888,5,7611,6827,8808,8808,8480,328,0,8986,6994,617,5,235,33,567,28.9,5761,2005,697,17,60573,74974,21680,17845,3835,22283,11311,10972,5243,12184,3761,11,0,32,833,15831,7821,8010,3988.0,2228.0
0500000US48295,48,295,"Lipscomb County, Texas",2.80,3.36,2866,746,74,1513,401,92,2476,442,131,311,3,10,0,0,429,0,981,889,1247,1247,1166,81,0,878,938,162,0,17,4,24,19.9,759,308,97,2,72560,92240,2866,2347,519,2918,1361,1557,1127,1637,1,7,23,0,123,1740,763,977,672.0,281.0
0500000US48297,48,297,"Live Oak County, Texas",2.30,2.88,10015,2114,295,6796,1359,547,10612,1008,128,880,26,45,3,90,828,16,3811,3347,4131,4131,3888,243,0,5471,3013,438,0,43,4,326,27.2,2907,646,332,3,57150,78578,10063,8222,1841,11620,6276,5344,4911,5480,225,0,76,0,844,8498,4466,4032,1819.0,1738.0
0500000US48299,48,299,"Llano County, Texas",2.06,2.50,22203,3079,348,16082,5741,2125,21324,1100,361,739,92,83,0,1,898,26,10330,9522,9439,9439,9027,412,0,9936,6253,979,2,198,82,1321,27.4,6597,1252,1167,11,67530,107610,22228,18706,3522,22424,10693,11731,2995,18410,65,53,0,166,593,18295,8865,9430,2731.0,1660.0
0500000US48301,48,301,"Loving County, Texas",1.22,2.50,33,0,0,28,0,0,31,2,2,0,0,2,0,0,0,0,25,25,26,26,26,0,0,7,25,0,0,1,0,0,-999999999.0,4,22,0,0,51250,64237,33,33,0,33,27,6,0,31,0,0,0,0,0,33,27,6,0.0,3.0
0500000US48303,48,303,"Lubbock County, Texas",2.42,3.06,305573,99177,40624,171081,64115,12189,299423,19461,7927,11534,1194,5997,2194,69,9257,750,121824,112566,166666,166217,158006,8211,449,86235,121124,16807,869,2944,2555,11322,17.1,117669,29561,10589,187,64155,89739,314309,270745,43564,318884,157263,161621,115556,164153,21358,468,249,920,8618,233729,113925,119804,58553.0,20640.0
0500000US48305,48,305,"Lynn County, Texas",2.71,3.16,5687,1520,222,3203,1005,180,5523,229,84,145,1,31,2,8,187,0,1994,1869,2650,2646,2548,98,4,1689,2007,261,0,31,12,198,22.2,1711,551,273,13,73679,99194,5702,4965,737,5752,2970,2782,2370,3134,100,3,8,2,107,4010,2028,1982,1298.0,551.0
0500000US48307,48,307,"McCulloch County, Texas",2.25,2.94,7407,1704,275,4638,1284,593,7198,316,30,286,0,10,0,0,306,0,3250,3031,3617,3617,3290,327,0,2615,2211,392,0,111,0,532,20.8,1995,760,533,2,54043,75205,7411,5941,1470,7514,3693,3821,2289,4810,71,4,0,0,330,5581,2735,2846,1429.0,728.0
0500000US48309,48,309,"McLennan County, Texas",2.64,3.24,256924,76456,25936,144682,47134,14566,243250,22817,6393,16424,1053,3197,757,162,17601,47,93174,87256,131766,131587,125727,5860,179,77542,95770,11757,464,2246,1163,12159,21.2,100850,17523,7068,286,66643,92980,262338,225158,37180,266067,130587,135480,71761,143918,35929,368,44,854,8694,187194,89562,97632,50520.0,19631.0
0500000US48311,48,311,"McMullen County, Texas",3.38,3.84,700,197,5,333,78,23,671,29,0,29,0,0,0,0,29,0,190,168,231,231,231,0,0,207,171,18,0,4,6,32,19.5,119,70,40,2,43875,69640,700,595,105,700,276,424,435,261,0,3,0,0,1,392,179,213,192.0,56.0
0500000US48313,48,313,"Madison County, Texas",2.70,3.27,11408,3408,796,7667,1688,806,12380,1268,426,842,0,115,5,0,1137,11,4024,3731,5655,5634,5232,402,21,5320,3856,502,51,87,46,580,28.9,3806,1052,368,6,74596,87049,11405,9934,1471,13648,7879,5769,3573,7136,2093,9,19,12,651,9815,5875,3940,2612.0,1530.0
0500000US48315,48,315,"Marion County, Texas",2.29,3.11,9622,1581,260,6348,1143,911,9517,220,80,140,62,10,10,0,119,19,3707,3107,4146,4146,3786,360,0,4170,2992,445,0,16,101,140,33.9,2892,615,279,0,49672,68974,9622,8243,1379,9737,4849,4888,468,6771,2133,40,0,6,303,7948,3931,4017,1321.0,981.0
0500000US48317,48,317,"Martin County, Texas",2.61,2.84,5157,1647,240,2777,706,129,4735,483,182,301,0,5,0,0,478,0,1877,1642,2570,2570,2432,138,0,1412,1901,321,17,98,2,8,22.4,1630,597,179,26,93734,122087,5157,4276,881,5218,3042,2176,2488,2355,146,0,0,85,139,3359,1797,1562,1407.0,595.0
0500000US48319,48,319,"Mason County, Texas",2.31,2.95,3947,716,117,2427,1151,271,3772,183,39,144,0,8,0,0,175,0,1615,1509,1517,1517,1471,46,0,1795,1172,104,0,14,29,149,30.7,1007,369,95,0,74180,80278,3947,3414,533,3955,2027,1928,749,3157,2,0,0,0,39,3053,1517,1536,599.0,536.0
0500000US48321,48,321,"Matagorda County, Texas",2.33,2.97,35947,8457,1326,19638,5370,2151,32047,4282,1284,2998,403,546,195,17,3121,0,14622,13276,17122,17122,15635,1487,0,11024,11974,2095,127,136,92,944,24.0,12714,2199,711,11,58628,78037,35987,29557,6430,36329,17781,18548,15889,15025,3511,21,16,314,959,24648,12102,12546,7131.0,4600.0
0500000US48323,48,323,"Maverick County, Texas",3.19,3.84,57619,17126,3026,22810,4822,1079,40444,17638,8185,9453,8,168,0,44,17418,0,16478,14716,24434,24417,22547,1870,17,17589,17572,2625,0,319,345,1183,21.8,15994,4996,1522,35,49568,64509,57643,44164,13479,58082,29073,29009,55049,1657,103,853,44,0,106,31203,15782,15421,14100.0,10979.0
0500000US48325,48,325,"Medina County, Texas",2.87,3.36,51083,12595,2378,31378,8434,4565,50069,3478,1979,1499,178,293,89,42,2824,52,16638,15828,23203,23062,22359,703,141,19871,16154,2401,19,316,436,2797,31.6,16068,4272,2019,0,78074,95735,51077,45131,5946,53547,27968,25579,27578,22304,1540,66,52,300,1287,40109,21130,18979,10217.0,5102.0
0500000US48327,48,327,"Menard County, Texas",2.03,2.81,1909,368,11,1244,363,169,1866,89,4,85,29,0,0,0,49,11,879,729,852,852,760,92,0,721,597,47,0,20,8,61,18.9,431,256,73,0,53043,71964,1909,1458,451,1955,965,990,503,1375,8,0,0,0,69,1453,660,793,357.0,270.0
0500000US48329,48,329,"Midland County, Texas",2.56,3.16,172877,47225,7943,93271,33840,5381,152455,22346,9703,12643,431,3366,976,25,16775,773,65580,62129,90313,89931,86909,3022,382,38757,68588,10352,196,1040,1254,4549,21.7,70021,11447,5391,50,92874,129248,173380,148213,25167,174801,89020,85781,80341,73917,11202,241,45,769,4107,112652,56526,56126,39282.0,15769.0
0500000US48331,48,331,"Milam County, Texas",2.47,3.01,25049,5498,980,15771,3649,1209,23976,1591,635,956,46,129,17,0,1378,21,9481,8520,11973,11965,11372,593,8,8583,8539,848,0,241,360,1084,31.6,7947,2270,1089,66,66141,88925,25041,21120,3921,25567,12796,12771,6638,15749,2065,15,0,22,949,18997,9286,9711,4518.0,1985.0
0500000US48333,48,333,"Mills County, Texas",2.42,2.90,4351,987,80,2913,919,228,4298,213,97,116,25,10,13,0,165,0,1691,1619,2100,2099,2032,67,1,1617,1523,282,0,23,26,134,25.0,1303,487,238,4,67620,93560,4357,3885,472,4511,2320,2191,947,3298,30,1,0,22,183,3468,1670,1798,907.0,382.0
0500000US48335,48,335,"Mitchell County, Texas",2.76,3.52,7606,1813,293,5092,698,399,8679,339,112,227,6,39,0,0,294,0,2579,2317,3997,3997,3785,212,0,3493,3018,492,17,53,6,158,22.7,2764,658,351,12,60550,86207,7622,6286,1336,9018,5727,3291,3500,4216,740,25,0,19,431,6944,4449,2495,1520.0,978.0
0500000US48337,48,337,"Montague County, Texas",2.43,2.98,20715,4696,483,13062,2806,1517,20383,663,203,460,126,17,2,13,497,8,7804,6910,8856,8849,8224,625,7,7998,6273,1006,14,88,57,692,33.8,5960,1273,955,36,64545,83239,20772,17766,3006,21046,10402,10644,2586,17592,14,97,4,6,712,15798,7671,8127,4213.0,1811.0
0500000US48339,48,339,"Montgomery County, Texas",2.75,3.22,681254,173053,30938,406426,174561,33769,580090,104342,43877,60465,10583,18085,5112,505,67844,2213,242929,234747,342020,341352,325820,15532,668,186607,233313,27086,2311,3037,5441,51325,31.8,258548,42554,24035,683,97701,135795,681253,578376,102877,684432,340255,344177,191006,401443,41547,653,477,2751,23747,453005,222580,230425,142115.0,43594.0
0500000US48341,48,341,"Moore County, Texas",2.97,3.71,21227,5717,884,8677,1564,518,14945,6428,1433,4995,15,464,735,0,5155,59,6862,6011,10155,10155,9820,335,0,5374,7969,1085,26,465,15,150,17.4,7927,1282,568,43,61762,79252,21238,16405,4833,21373,11292,10081,13048,6028,1029,61,0,7,751,10570,5447,5123,4833.0,4043.0
0500000US48343,48,343,"Morris County, Texas",2.44,2.95,11960,2686,350,7097,1304,986,11340,736,254,482,73,70,115,0,469,9,4617,4274,5257,5257,4883,374,0,4345,3732,668,0,92,115,248,25.2,3547,1009,327,0,58645,68742,11960,10439,1521,12076,5756,6320,1355,7477,2696,45,0,66,308,8928,4240,4688,2336.0,1076.0
0500000US48345,48,345,"Motley County, Texas",2.57,3.19,1183,152,26,773,174,104,1166,17,11,6,0,0,0,0,11,6,409,367,634,634,628,6,0,432,393,90,0,40,2,84,16.9,405,114,109,0,61154,68634,1183,938,245,1183,619,564,119,931,63,1,0,0,69,1030,517,513,126.0,130.0
0500000US48347,48,347,"Nacogdoches County, Texas",2.38,2.98,60265,21697,9641,32758,10745,2942,59951,5211,1706,3505,138,445,0,0,4624,4,23736,22126,31734,31734,29506,2228,0,19835,21152,3162,21,1044,1310,2046,20.1,21197,5963,2191,155,53555,77396,64388,54470,9918,65162,31438,33724,14101,37202,10724,103,26,210,2242,46786,22103,24683,12056.0,5358.0
0500000US48349,48,349,"Navarro County, Texas",2.80,3.35,53307,14647,2814,27571,6347,2760,47669,7042,2517,4525,95,355,19,331,6223,19,17631,16230,25128,25064,23954,1110,64,16536,18285,2309,33,379,139,2120,27.1,17712,4006,2151,85,63111,82595,53949,44010,9939,54711,27034,27677,17568,27636,4983,108,364,54,3536,35661,17284,18377,11833.0,7247.0
0500000US48351,48,351,"Newton County, Texas",2.47,3.09,11944,1963,203,7582,604,643,11925,168,85,83,38,83,13,21,13,0,4592,4412,5113,5106,4684,422,7,4970,3810,291,23,84,3,321,37.7,3408,929,322,25,42618,66759,11950,9659,2291,12093,6152,5941,439,8971,2097,14,21,5,460,9687,4750,4937,1760.0,1293.0
0500000US48353,48,353,"Nolan County, Texas",2.39,3.03,14063,3741,568,7954,1518,655,13808,646,390,256,3,14,0,0,629,0,5484,4877,6684,6684,6284,400,0,4626,5047,671,0,130,162,223,18.3,4597,1210,466,11,50747,74510,14267,12374,1893,14454,7360,7094,5404,7773,384,98,0,50,732,10531,5290,5241,3173.0,1504.0
0500000US48355,48,355,"Nueces County, Texas",2.63,3.19,344476,83529,19226,200263,55883,22969,323280,29675,11743,17932,1958,6048,459,8,20811,391,124516,116473,170802,168725,160022,8703,2077,108180,128042,16731,1814,2312,2500,8608,21.7,123270,25809,10758,185,66897,90646,347034,285983,61051,352955,175368,177587,220501,103446,12470,461,192,1125,6758,253003,123959,129044,64303.0,34462.0
0500000US48357,48,357,"Ochiltree County, Texas",2.64,3.34,9714,2900,488,4636,1229,216,7073,2713,661,2052,9,34,0,0,2670,0,3491,3294,4919,4919,4905,14,0,2257,3522,934,9,12,214,161,19.9,3914,645,346,0,70183,90370,9714,7228,2486,9786,4895,4891,5562,3847,4,80,0,50,215,5210,2584,2626,2412.0,1302.0
0500000US48359,48,359,"Oldham County, Texas",2.82,3.10,1729,768,66,1086,272,129,2072,177,61,116,5,7,10,0,155,0,583,563,872,872,857,15,0,784,638,104,1,38,8,61,28.0,571,175,97,14,79900,101352,1767,1433,334,2249,1249,1000,625,1402,195,0,0,2,18,1298,652,646,702.0,184.0
0500000US48361,48,361,"Orange County, Texas",2.61,3.10,84648,20199,3311,51840,10064,4479,82598,2709,1346,1363,162,683,12,4,1773,75,30998,29389,40214,40141,37721,2420,73,25834,31545,3342,30,288,477,1452,25.1,30180,5007,2509,25,72104,96821,84666,72062,12604,85307,42032,43275,8216,65488,6462,116,88,361,3623,62440,30545,31895,16888.0,4987.0
0500000US48363,48,363,"Palo Pinto County, Texas",2.58,3.07,29006,6403,962,17625,3595,1827,27801,1494,514,980,117,144,10,6,1209,8,10640,10092,12971,12969,12178,791,2,10219,8847,1749,17,119,227,952,28.7,9019,1604,1463,92,67674,85412,29023,23733,5290,29295,14373,14922,6034,21389,677,38,0,93,857,21550,10422,11128,5441.0,2557.0
0500000US48365,48,365,"Panola County, Texas",2.50,3.07,22235,4738,813,13455,2646,1722,21820,906,346,560,26,80,2,15,764,19,7941,7563,9997,9965,9718,247,32,8136,7883,907,0,112,39,684,28.2,7669,1388,660,1,64894,90837,22466,18647,3819,22726,11373,11353,2359,16166,2543,6,3,106,1422,17034,8431,8603,3925.0,2079.0
0500000US48367,48,367,"Parker County, Texas",2.90,3.31,163476,40207,7602,102737,36216,12251,157351,7817,3564,4253,798,1267,124,202,5124,302,55063,53390,84631,84349,80995,3354,282,44228,60767,6751,72,803,876,10670,31.9,63555,10548,6720,172,104443,131405,163643,142075,21568,165168,82748,82420,24246,130712,2110,258,57,365,6016,120467,59338,61129,32605.0,9267.0
0500000US48369,48,369,"Parmer County, Texas",2.98,3.29,9636,2170,253,4238,1047,351,7332,2399,556,1843,15,0,0,0,2384,0,3016,2953,4692,4682,4558,124,10,2757,3739,595,0,17,62,118,16.8,3492,726,340,0,69735,89556,9626,7303,2323,9731,5153,4578,6487,2961,28,0,0,25,230,5457,2792,2665,1917.0,1940.0
0500000US48371,48,371,"Pecos County, Texas",2.44,3.14,12788,3209,391,8577,1450,730,12822,2074,1109,965,45,229,0,0,1787,13,4760,4458,6357,6343,6181,162,14,5433,5106,566,0,68,126,284,19.8,4447,1157,577,0,72750,94352,12798,10683,2115,14896,8354,6542,10627,3292,501,14,7,0,69,10366,6240,4126,2818.0,1732.0
0500000US48373,48,373,"Polk County, Texas",2.51,2.95,48991,10574,1792,32032,6200,3973,50437,2363,1112,1251,166,104,32,0,1960,101,18626,17209,21160,21081,19378,1703,79,22154,14625,2088,16,428,365,1398,29.8,14020,4134,1130,94,62259,79481,48967,41935,7032,52800,28403,24397,8100,37440,4079,494,2,30,2360,40871,22075,18796,8782.0,6310.0
0500000US48375,48,375,"Potter County, Texas",2.56,3.34,109036,28708,5223,58090,13817,5060,99156,16819,6463,10356,177,3526,1868,14,11115,119,39940,36750,52075,51868,49880,1988,207,36373,37412,7068,410,673,863,2938,21.0,39555,6441,3771,113,53249,76135,109320,88222,21098,115975,59568,56407,45527,48959,11867,222,100,253,3568,75858,38763,37095,23485.0,16331.0
0500000US48377,48,377,"Presidio County, Texas",2.45,3.57,5925,1191,110,2634,1097,130,4117,1813,615,1198,0,1,0,0,1784,28,2093,1943,2610,2610,2435,175,0,1938,1571,169,0,224,253,183,9.1,1162,797,476,0,43802,59967,5927,3938,1989,5930,3188,2742,4715,1081,0,18,0,0,115,3273,1675,1598,1081.0,1281.0
0500000US48379,48,379,"Rains County, Texas",2.62,3.03,12710,2263,313,8629,1996,1243,12472,303,91,212,66,116,3,0,118,0,4607,4454,5557,5557,5376,181,0,5016,3841,614,0,112,258,502,35.6,4199,768,395,14,65413,89573,12710,10488,2222,12775,6506,6269,1311,10453,319,59,0,35,470,10107,5005,5102,1950.0,931.0
0500000US48381,48,381,"Randall County, Texas",2.52,3.13,143245,37502,10320,91016,32658,9543,138495,7575,4378,3197,640,2240,892,143,3606,54,54751,52031,77374,77237,74990,2247,137,38095,58463,8005,279,666,1232,5567,19.9,54588,14805,5526,71,83864,108471,145034,129127,15907,146070,71988,74082,35886,97071,4589,252,99,795,4892,108518,52778,55740,27182.0,5939.0
0500000US48383,48,383,"Reagan County, Texas",3.12,3.93,3224,971,133,1619,252,38,2848,384,75,309,0,40,0,0,332,12,875,823,1429,1429,1358,71,0,862,1053,126,0,108,0,71,18.6,933,351,74,0,57813,85980,3224,2611,613,3232,1669,1563,2220,715,176,0,0,0,75,1838,1031,807,838.0,235.0
0500000US48385,48,385,"Real County, Texas",2.39,3.34,2701,684,95,1849,429,287,2705,97,81,16,0,0,3,0,94,0,1075,884,725,725,725,0,0,1506,353,192,3,0,0,177,24.1,380,199,140,6,39605,67851,2708,2268,440,2802,1444,1358,530,2215,21,0,0,0,36,2111,1004,1107,589.0,182.0
0500000US48387,48,387,"Red River County, Texas",2.30,2.81,11436,2095,238,7424,1311,825,11270,341,94,247,23,36,0,0,279,3,4373,3848,4711,4703,4607,96,8,4765,3379,521,17,50,116,484,30.7,3679,626,238,64,48491,66303,11428,9544,1884,11611,5818,5793,869,8456,1892,112,5,24,214,9013,4322,4691,1857.0,1080.0
0500000US48389,48,389,"Reeves County, Texas",2.75,3.47,11617,2926,372,5522,582,309,10224,2440,1085,1355,12,17,12,0,2399,0,3548,3176,5559,5559,5428,131,0,4237,4305,708,0,106,97,162,18.0,3807,1146,475,0,64297,77974,11682,9641,2041,12664,7256,5408,10798,1465,212,15,0,117,34,8161,4659,3502,2554.0,2345.0
0500000US48391,48,391,"Refugio County, Texas",2.63,3.33,6557,1400,124,4061,679,401,6503,204,123,81,38,0,12,0,154,0,2300,2119,2861,2861,2732,129,0,2577,2339,143,0,98,14,65,24.4,2018,554,160,0,60181,68904,6560,5507,1053,6707,3292,3415,3382,2724,415,8,0,29,149,5174,2566,2608,1276.0,784.0
0500000US48393,48,393,"Roberts County, Texas",2.58,3.39,832,228,0,517,113,42,832,0,0,0,0,0,0,0,0,0,302,261,390,390,388,2,0,221,313,24,0,27,17,7,19.0,263,87,35,3,67868,83143,832,740,92,832,411,421,55,741,3,0,0,0,33,606,297,309,228.0,34.0
0500000US48395,48,395,"Robertson County, Texas",2.53,3.11,16955,3845,615,10300,2606,961,16368,799,176,623,12,63,0,0,724,0,5931,5636,7748,7748,7134,614,0,5799,5531,1047,0,18,85,411,24.8,4793,1769,568,4,72236,89468,16962,15047,1915,17167,8478,8689,3805,9411,2946,21,0,8,870,12520,6087,6433,3230.0,1525.0
0500000US48397,48,397,"Rockwall County, Texas",2.98,3.40,122880,32835,6006,76401,36023,6850,112563,11054,6758,4296,1269,3384,1117,118,4872,294,40720,39901,66507,66399,63548,2851,108,28651,44964,4824,167,358,511,11615,33.8,51233,8555,3619,141,127981,162868,122794,112172,10622,123617,61556,62061,25723,77844,11233,156,81,557,3722,86835,42880,43955,26829.0,4567.0
0500000US48399,48,399,"Runnels County, Texas",2.54,3.13,9669,2195,318,5956,1307,420,9501,373,141,232,22,11,5,0,335,0,3480,3358,4823,4814,4578,236,9,2994,3653,539,0,55,9,232,24.9,3316,714,523,25,62632,79078,9662,8049,1613,9874,5011,4863,3442,5925,290,1,0,0,205,7328,3736,3592,1877.0,875.0
0500000US48401,48,401,"Rusk County, Texas",2.65,3.14,47768,11285,1840,30845,6377,2883,49512,3330,1370,1960,119,159,25,0,2996,31,16531,14350,22476,22476,21474,1002,0,19986,17753,1814,38,233,236,1078,26.6,16871,3088,1467,48,68658,94041,47977,41389,6588,52842,27957,24885,10088,32458,6964,68,48,15,3010,39032,20925,18107,9445.0,5531.0
0500000US48403,48,403,"Sabine County, Texas",2.13,2.52,9902,1706,339,6857,1118,1064,9967,56,31,25,19,21,6,0,10,0,4318,3999,3912,3912,3727,185,0,4493,2705,562,0,102,0,254,29.5,2494,904,329,0,66585,82184,9902,8632,1270,10023,5020,5003,165,8472,685,4,48,74,504,8214,4132,4082,1367.0,949.0
0500000US48405,48,405,"San Augustine County, Texas",2.60,3.04,7630,1487,267,4881,793,756,7420,454,84,370,14,0,0,0,440,0,2705,2386,3249,3249,2940,309,0,3314,2133,210,0,130,86,350,31.9,2321,388,231,0,50408,68203,7658,6169,1489,7874,3781,4093,657,5363,1687,30,0,0,137,6007,2960,3047,1220.0,878.0
0500000US48407,48,407,"San Jacinto County, Texas",2.60,2.95,28297,5967,992,16614,3250,2204,25916,2525,1094,1431,76,171,0,0,2237,41,10382,9272,12013,11971,11161,810,42,10943,8382,1076,0,77,310,814,40.6,8462,1489,1175,35,65364,82266,28255,23253,5002,28441,14343,14098,5452,19576,2469,18,0,13,835,21022,10549,10473,4975.0,3421.0
0500000US48409,48,409,"San Patricio County, Texas",2.74,3.29,69500,17075,2865,38801,8080,4844,64749,5432,1793,3639,74,581,69,0,4686,22,23231,21337,32018,31844,30419,1425,174,22276,24867,2339,160,213,349,2030,23.0,23422,5050,1923,24,69704,89173,69447,56467,12980,70181,35636,34545,39623,26568,1037,54,127,494,1531,48913,24455,24458,14210.0,7285.0
0500000US48411,48,411,"San Saba County, Texas",2.42,3.03,5048,1141,122,3475,990,244,5233,463,126,337,10,5,0,0,448,0,1918,1883,2458,2458,2382,76,0,2313,1691,435,0,37,11,195,25.1,1505,488,385,4,55819,76490,5094,3721,1373,5696,2994,2702,1746,3567,141,9,9,0,210,4269,2241,2028,1019.0,649.0
0500000US48413,48,413,"Schleicher County, Texas",2.45,2.83,2358,471,57,1368,316,141,2165,216,162,54,0,0,0,11,205,0,840,690,1060,1047,990,57,13,842,758,85,0,40,7,112,31.6,716,201,69,4,86694,91632,2345,1811,534,2381,1114,1267,1266,996,13,0,11,0,95,1779,898,881,414.0,352.0
0500000US48415,48,415,"Scurry County, Texas",2.48,3.04,14575,3685,715,9010,1429,914,15478,1010,523,487,1,75,7,0,927,0,5631,4959,6894,6894,6726,168,0,5987,5293,843,0,192,63,289,20.3,4618,1585,510,13,60039,82140,14877,12382,2495,16488,8575,7913,7145,8076,537,110,0,130,353,11977,6428,5549,2970.0,1983.0
0500000US48417,48,417,"Shackelford County, Texas",2.42,2.97,3131,683,134,2118,775,148,3148,27,8,19,0,1,0,0,11,15,1213,1126,1740,1740,1610,130,0,858,1241,144,0,16,25,153,23.5,1139,296,175,0,73047,85455,3140,2719,421,3175,1553,1622,411,2577,27,3,0,8,148,2506,1224,1282,549.0,153.0
0500000US48419,48,419,"Shelby County, Texas",2.56,2.97,23998,6058,984,13075,2399,942,22367,1788,591,1197,32,11,0,9,1736,0,8645,7696,10495,10495,10068,427,0,8008,8209,1010,53,160,169,406,25.2,7836,1515,699,18,49776,70187,24021,19004,5017,24155,11950,12205,4802,14428,3649,164,177,30,896,16735,8195,8540,5074.0,2819.0
