GEO_ID,county_name,state,county,pop_foreign_born,pop_not_citizen,pop_language_not_english,pop_not_in_labor_force,pop_private_wage_salary_workers,pop_households_fs_snap,pop_no_health_insurance,_pop_total,pop_hispanic,pop_NH_white,pop_NH_black,pop_NH_AIAN,pop_NH_asian,pop_NH_NHPI,pop_NH_some_other,pop_NH_two_or_more,pop_unhoused,pop_not_hs_graduate,pop_commute_drove_or_carpooled
0500000US06005,"Amador County, California",06,005,2415,910,4201,18503,11425,1575,1870,41428,6634,30083,790,410,558,35,500,2418,3596,3068,13086
0500000US06007,"Butte County, California",06,007,17789,8679,32633,69610,67943,13346,13177,207929,41660,135400,3628,1627,11464,540,1315,12295,6344,12730,73514
0500000US06009,"Calaveras County, California",06,009,2841,1425,3904,20115,13146,1760,2312,46248,6702,35337,457,493,1031,49,32,2147,526,2719,14474
0500000US06011,"Colusa County, California",06,011,6053,3617,10954,6189,6721,1229,1749,21984,13832,6550,335,114,201,25,380,547,275,3638,8451
0500000US06013,"Contra Costa County, California",06,013,309611,128253,413943,332527,442512,35128,53742,1165012,321749,443990,92564,1832,217115,5283,8868,73611,12325,84906,384707
0500000US06015,"Del Norte County, California",06,015,1851,885,3267,11300,6293,2171,1367,27107,5396,16229,682,1400,873,129,336,2062,2370,2799,8489
0500000US06017,"El Dorado County, California",06,017,17749,7157,22350,67111,65372,4965,7468,192662,27892,140820,1481,619,9986,143,1076,10645,1971,6893,63191
0500000US06019,"Fresno County, California",06,019,203377,105868,412946,294048,320397,70903,66826,1016725,554390,266873,42390,3786,111287,1454,4309,32236,19422,132968,357420
0500000US06021,"Glenn County, California",06,021,5299,3416,10591,8431,9006,1440,2411,28494,12820,13525,62,199,856,0,53,979,257,4009,10600
0500000US06023,"Humboldt County, California",06,023,8284,3583,14241,48502,36360,11540,6485,134541,19039,93515,1737,4112,4029,366,1026,10717,4123,7498,44459
0500000US06025,"Imperial County, California",06,025,56995,26843,126053,63313,43557,14225,10427,180202,154886,16413,3523,1169,2260,176,141,1634,7153,31737,53472
0500000US06027,"Inyo County, California",06,027,1483,882,3444,6523,4546,686,1279,18739,4529,10874,98,1734,279,19,139,1067,686,961,6576
0500000US06029,"Kern County, California",06,029,185151,109954,388601,282057,274183,57456,69993,915075,516662,270456,43987,3070,46223,1092,5713,27872,25600,129659,320218
0500000US06031,"Kings County, California",06,031,29420,19375,59737,51323,38998,8805,9955,153298,89248,42981,8907,1078,5521,316,392,4855,13636,23269,52351
0500000US06033,"Lake County, California",06,033,6733,3819,12668,26504,16687,6553,4656,68152,16796,43638,1335,1113,962,224,237,3847,1009,6062,19556
0500000US06035,"Lassen County, California",06,035,2125,1564,5274,14926,4987,1239,1526,30356,6851,18609,1855,795,596,289,88,1273,6595,5133,8242
0500000US06037,"Los Angeles County, California",06,037,3279695,1482703,5125479,2827342,3762618,493104,800248,9808667,4752274,2425184,727132,16982,1463532,19950,60164,343449,198036,1323665,3472368
0500000US06039,"Madera County, California",06,039,32391,20839,68727,53405,45654,9864,11373,160940,98083,48195,3926,707,3789,203,642,5395,6326,27252,50165
0500000US06041,"Marin County, California",06,041,50611,24535,58966,80898,94790,5615,9600,257969,50216,167816,5379,166,15705,435,3117,15135,6559,13749,72354
0500000US06043,"Mariposa County, California",06,043,1409,843,1753,6412,4414,1003,881,17082,2508,12649,154,229,322,29,196,995,2109,1301,5602
0500000US06045,"Mendocino County, California",06,045,10983,6310,18935,32009,26102,6072,6891,90244,24941,55170,546,2274,1895,57,647,4714,2211,8251,29574
0500000US06047,"Merced County, California",06,047,74255,43052,142087,88825,88944,18102,23382,290201,183933,67325,7455,573,20536,709,1299,8371,4447,48262,96136
0500000US06049,"Modoc County, California",06,049,757,389,1147,3750,1592,456,842,8600,1348,6430,49,156,177,0,37,403,547,856,2449
0500000US06051,"Mono County, California",06,051,1855,1233,2775,3114,5299,266,1146,13148,3568,8538,9,162,243,0,112,516,536,1148,5216
0500000US06053,"Monterey County, California",06,053,129418,89642,230425,134737,141906,12764,40441,437613,269490,117547,8954,594,24126,1679,1912,13311,19110,75231,150797
0500000US06055,"Napa County, California",06,055,29926,13255,44017,41303,52385,3425,7646,134869,49046,65479,2292,214,10875,390,659,5914,4066,14559,52339
0500000US06057,"Nevada County, California",06,057,6536,3562,8959,40427,31074,3454,5370,102481,11001,82674,312,337,1641,22,684,5810,1502,4133,29950
0500000US06059,"Orange County, California",06,059,961832,397489,1392205,889625,1290611,91924,202047,3165820,1082931,1168199,47885,3748,701672,8452,16389,136544,53044,287073,1196833
0500000US06061,"Placer County, California",06,061,53126,18727,65982,131666,146351,9051,13224,419156,65841,274564,6553,674,38026,646,2730,30122,5357,14686,142258
0500000US06063,"Plumas County, California",06,063,937,263,1524,8780,4189,1085,1127,19423,1998,15700,187,291,153,1,70,1023,366,963,5876
0500000US06065,"Riverside County, California",06,065,543865,238960,990328,758880,860167,97172,189888,2478600,1270563,767384,149713,6587,170935,6941,17125,89352,36653,272299,917110
0500000US06067,"Sacramento County, California",06,067,354878,144971,506015,462173,527704,81145,77190,1594006,385590,646578,143271,3912,279817,16929,10782,107127,25392,128480,551978
0500000US06069,"San Benito County, California",06,069,13488,7424,27758,17300,25832,2169,3999,67290,41960,19629,542,162,2365,178,40,2414,432,7344,26988
0500000US06071,"San Bernardino County, California",06,071,474713,222757,910621,643596,753094,106798,173351,2197104,1213014,541724,163815,5539,177529,6281,12686,76516,39442,248907,819351
0500000US06073,"San Diego County, California",06,073,749735,305359,1156877,904867,1241162,116541,203475,3288774,1139063,1394708,143223,7736,397310,11752,20282,174700,107213,248294,1209600
0500000US06075,"San Francisco County, California",06,075,282674,105751,347240,221305,381633,41556,27184,830235,134659,305647,38925,1520,290030,2714,6501,50239,26272,72937,161186
0500000US06077,"San Joaquin County, California",06,077,200943,97116,320737,233389,277700,38226,49452,797334,339161,213729,52516,2105,145037,4315,3670,36801,14277,98300,290164
0500000US06079,"San Luis Obispo County, California",06,079,27780,13404,47143,99704,93949,8972,15808,281555,70318,181605,3058,412,9614,358,1947,14243,15107,14855,99018
0500000US06081,"San Mateo County, California",06,081,265258,110552,322325,201476,319967,13399,28082,742340,184940,257595,14709,861,230413,8031,7012,38779,11544,52942,251447
0500000US06083,"Santa Barbara County, California",06,083,98422,58896,168868,133413,155688,16287,37873,443701,213992,180184,6693,978,22876,294,2227,16457,22876,50402,154173
0500000US06085,"Santa Clara County, California",06,085,789756,377617,995461,509573,846668,43418,73684,1902047,475827,517612,41721,3181,766176,6964,10471,80095,40122,144780,668502
0500000US06087,"Santa Cruz County, California",06,087,47705,26374,85033,82774,96940,9588,12976,264926,93346,142831,1912,235,12345,387,1907,11963,14927,20421,88458
0500000US06089,"Shasta County, California",06,089,9142,4302,13354,64484,55595,9569,11616,181436,21346,136633,1502,2361,6169,292,946,12187,3581,10184,64369
0500000US06091,"Sierra County, California",06,091,103,92,265,1116,644,119,363,2746,301,2362,8,0,0,0,57,18,104,157,839
0500000US06093,"Siskiyou County, California",06,093,2539,950,4015,17633,10839,2953,2586,43466,5860,31859,579,1195,784,174,176,2839,880,2672,13439
0500000US06095,"Solano County, California",06,095,93940,38552,134507,138769,157630,17882,21134,451918,133953,150061,55694,1080,71955,3653,4200,31322,10461,36039,170739
0500000US06097,"Sonoma County, California",06,097,81688,42382,124854,145393,186264,15299,24564,485040,145518,280966,7185,1486,21090,1411,3215,24169,10340,39954,186723
0500000US06099,"Stanislaus County, California",06,099,116294,60892,222409,161757,188303,27603,31089,553990,277207,200834,14369,1523,32509,3312,2058,22178,6136,71359,205203
0500000US06101,"Sutter County, California",06,101,22484,10468,34248,30356,32614,4385,6202,98857,32532,40226,1573,731,17277,362,1151,5005,947,12921,37389
0500000US06103,"Tehama County, California",06,103,7249,4360,13032,23772,17200,3457,4257,65167,18941,40017,531,770,1119,72,644,3073,1125,5729,21688
0500000US06105,"Trinity County, California",06,105,763,217,983,7807,2632,619,1463,15860,973,12274,173,589,97,95,564,1095,291,976,3747
0500000US06107,"Tulare County, California",06,107,106332,66289,222701,137367,147195,34511,38327,478693,318976,121847,6258,2124,16800,571,2509,9608,5887,72559,171851
0500000US06109,"Tuolumne County, California",06,109,2508,878,3767,23289,13669,2662,2755,54498,7398,42487,971,332,803,161,271,2075,3369,2783,16797
0500000US06111,"Ventura County, California",06,111,186177,86506,304435,242049,315864,23939,60259,837469,371359,351308,13835,1209,59232,1286,4710,34530,13304,86256,322474
0500000US06113,"Yolo County, California",06,113,46242,23597,76323,70204,69313,10072,10557,220564,73569,92161,5323,822,32943,769,1518,13459,9575,14946,71024
0500000US06115,"Yuba County, California",06,115,9718,4167,19874,24545,24668,5516,5256,84507,26003,41396,3196,600,6633,337,435,5907,1493,7704,31762
0500000US08001,"Adams County, Colorado",08,001,82886,53459,145589,115026,231673,19524,61088,530225,226823,239594,17757,1554,20270,833,3685,19709,3567,51739,224953
0500000US08003,"Alamosa County, Colorado",08,003,838,584,3314,4817,5355,1900,945,16581,7989,7498,288,160,172,13,61,400,944,1167,6729
0500000US08005,"Arapahoe County, Colorado",08,005,109155,55219,145764,149806,292312,19911,60758,659844,143439,364028,69137,1688,39886,1719,3614,36333,5124,36935,258881
0500000US08007,"Archuleta County, Colorado",08,007,616,365,904,5904,3931,409,1451,13900,2304,10756,3,160,102,0,54,521,163,505,4582
0500000US08009,"Baca County, Colorado",08,009,173,118,120,1185,874,353,249,3428,375,2839,13,9,88,0,4,100,77,308,1308
0500000US08011,"Bent County, Colorado",08,011,124,114,475,2968,1130,402,323,5549,1801,2981,179,57,52,9,3,467,1319,732,1574
0500000US08013,"Boulder County, Colorado",08,013,33259,15919,47674,92315,138609,8034,14405,328961,48466,245197,2490,547,15302,204,1053,15702,13611,9217,101482
0500000US08014,"Broomfield County, Colorado",08,014,7992,3658,10288,18270,34467,1212,3330,76304,10780,55235,810,147,5232,48,435,3617,383,1957,27760
0500000US08015,"Chaffee County, Colorado",08,015,495,281,1012,7843,6929,695,1210,20178,1983,16995,243,38,108,37,54,720,1437,868,6158
0500000US08017,"Cheyenne County, Colorado",08,017,83,39,99,427,569,69,90,1741,188,1364,31,1,0,10,2,145,39,98,803
0500000US08019,"Clear Creek County, Colorado",08,019,326,38,545,2634,4082,281,520,9262,722,7943,10,65,170,5,66,281,99,482,3674
0500000US08021,"Conejos County, Colorado",08,021,304,146,1933,2307,2185,514,1021,7530,3750,3466,11,71,28,9,55,140,75,479,2672
0500000US08023,"Costilla County, Colorado",08,023,205,119,1000,1698,744,481,305,3607,1973,1345,68,6,55,0,0,160,22,276,951
0500000US08025,"Crowley County, Colorado",08,025,160,66,564,3400,1016,300,316,5647,1637,3143,371,202,45,18,3,228,1741,821,1176
0500000US08027,"Custer County, Colorado",08,027,120,56,91,2518,1368,204,262,5247,219,4662,0,6,56,0,112,192,34,198,1477
0500000US08029,"Delta County, Colorado",08,029,1202,372,2709,13397,8691,1467,3672,31598,4571,25202,206,70,167,14,387,981,1038,2159,9823
0500000US08031,"Denver County, Colorado",08,031,104034,56280,162432,154163,353478,29550,64240,718877,201140,388268,61862,2158,25884,985,3943,34637,14780,47042,262144
0500000US08033,"Dolores County, Colorado",08,033,12,12,189,792,882,93,192,2432,241,2012,0,62,0,0,7,110,0,91,985
0500000US08035,"Douglas County, Colorado",08,035,31644,13638,37274,84505,171925,2951,14508,377150,38394,290577,5037,609,21780,274,1916,18563,1321,5542,137349
0500000US08037,"Eagle County, Colorado",08,037,9051,4798,13117,11953,24673,833,6005,55135,16757,34307,356,102,828,60,144,2581,73,1974,23825
0500000US08039,"Elbert County, Colorado",08,039,918,262,1400,7967,10977,393,1414,27874,2562,23069,206,49,199,104,148,1537,61,717,10901
0500000US08041,"El Paso County, Colorado",08,041,53638,22714,78833,185154,270746,26900,50686,742999,139197,487079,40648,1700,20790,1783,4281,47521,21991,24399,295370
0500000US08043,"Fremont County, Colorado",08,043,1134,574,2433,23900,12346,2878,2733,49634,6546,38600,1636,554,422,20,398,1458,7664,3570,14309
0500000US08045,"Garfield County, Colorado",08,045,8822,5241,15453,13338,26086,1868,9641,62479,20377,38451,397,134,481,82,402,2155,1076,4464,27887
0500000US08047,"Gilpin County, Colorado",08,047,148,60,273,1568,2529,278,228,5901,436,5002,152,63,62,0,9,177,81,311,2644
0500000US08049,"Grand County, Colorado",08,049,675,439,1100,4008,7286,228,1826,15895,1614,12204,33,214,113,0,118,1599,285,539,6615
0500000US08051,"Gunnison County, Colorado",08,051,642,272,991,4077,7471,648,854,17241,1727,14499,77,50,92,13,132,651,1149,277,6500
0500000US08053,"Hinsdale County, Colorado",08,053,10,0,41,383,300,63,93,1005,19,870,3,29,0,0,0,84,3,0,250
0500000US08055,"Huerfano County, Colorado",08,055,66,11,476,3584,1515,589,247,6972,2136,4384,0,81,15,0,36,320,162,375,1679
0500000US08057,"Jackson County, Colorado",08,057,20,2,26,467,445,103,105,1372,144,1188,18,5,0,0,0,17,24,93,351
0500000US08059,"Jefferson County, Colorado",08,059,36431,15783,55030,149144,257361,13200,30167,579377,93302,435828,6364,1285,16591,359,2248,23400,8777,18131,223274
0500000US08061,"Kiowa County, Colorado",08,061,76,45,88,417,410,92,118,1376,178,1144,0,6,20,0,0,28,40,73,603
0500000US08063,"Kit Carson County, Colorado",08,063,484,285,1010,1865,2363,304,829,7023,1418,5258,4,41,14,0,5,283,130,422,2872
0500000US08065,"Lake County, Colorado",08,065,914,692,1335,1484,3182,231,1001,7380,2423,4303,4,6,11,0,62,571,146,317,3490
0500000US08067,"La Plata County, Colorado",08,067,1748,817,4072,17223,20871,2125,4607,56331,7244,42847,110,2600,452,3,680,2395,1782,1446,21375
0500000US08069,"Larimer County, Colorado",08,069,20330,9734,30381,102426,150725,11813,20550,367368,47521,291045,3616,795,8054,345,2095,13897,10695,8700,139232
0500000US08071,"Las Animas County, Colorado",08,071,458,312,1435,5861,4069,1323,1167,14413,5587,7805,234,124,181,9,49,424,800,1044,4734
0500000US08073,"Lincoln County, Colorado",08,073,253,111,407,2552,1261,243,342,5550,845,4113,304,58,5,0,3,222,1059,579,1834
0500000US08075,"Logan County, Colorado",08,075,1182,571,2009,7598,6652,1478,1372,20892,3596,15779,758,103,127,0,91,438,2381,1523,7830
0500000US08077,"Mesa County, Colorado",08,077,6426,3504,10003,50980,58125,7468,15558,158601,24519,124320,927,632,1390,76,1119,5618,4448,8025,59329
0500000US08079,"Mineral County, Colorado",08,079,4,0,8,283,183,30,94,729,46,622,0,1,5,0,0,55,4,10,256
0500000US08081,"Moffat County, Colorado",08,081,626,379,1245,3586,4458,645,1276,13207,2218,10098,6,77,67,17,145,579,123,836,5691
0500000US08083,"Montezuma County, Colorado",08,083,675,333,2456,9677,7506,1336,2900,26412,3302,18629,178,2374,228,29,166,1506,366,1636,9340
0500000US08085,"Montrose County, Colorado",08,085,2627,1733,6182,15564,14938,2023,5762,43807,9427,32027,184,225,206,1,133,1604,807,2698,16277
0500000US08087,"Morgan County, Colorado",08,087,3546,2257,6638,8142,10159,1771,3551,29520,11348,16128,587,33,201,60,55,1108,565,2827,11518
0500000US08089,"Otero County, Colorado",08,089,874,414,2636,6515,4980,1654,1197,18321,7695,9597,197,59,137,0,96,540,490,1423,6546
0500000US08091,"Ouray County, Colorado",08,091,196,93,250,2048,1646,102,644,5087,308,4535,11,0,25,0,9,199,0,113,1621
0500000US08093,"Park County, Colorado",08,093,577,154,558,5972,6650,334,1065,17907,1366,15279,168,6,200,0,122,766,63,315,6677
0500000US08095,"Phillips County, Colorado",08,095,527,342,987,1169,1405,220,301,4496,1298,3119,0,0,6,0,19,54,70,321,1856
0500000US08097,"Pitkin County, Colorado",08,097,1702,686,2618,4713,8126,250,841,16985,1935,13631,66,52,341,0,50,910,156,499,5031
0500000US08099,"Prowers County, Colorado",08,099,1248,637,2053,3598,3506,951,1135,11910,4829,6553,124,5,34,0,7,358,374,1022,4740
0500000US08101,"Pueblo County, Colorado",08,101,6868,4314,16120,60976,52870,13495,8648,169356,71367,86303,3138,745,1344,77,912,5470,5565,10861,62978
0500000US08103,"Rio Blanco County, Colorado",08,103,315,225,425,1880,1950,388,615,6544,709,5365,0,40,44,0,0,386,289,188,2532
0500000US08105,"Rio Grande County, Colorado",08,105,435,359,1843,3570,3571,874,1187,11321,4607,6193,38,126,11,0,29,317,234,945,4280
0500000US08107,"Routt County, Colorado",08,107,1540,743,1756,6308,11757,575,1884,25084,2267,20097,48,78,150,33,153,2258,447,493,10384
0500000US08109,"Saguache County, Colorado",08,109,509,173,1431,2350,1828,819,828,6580,2422,3614,0,25,80,0,18,421,33,422,2233
0500000US08111,"San Juan County, Colorado",08,111,80,77,160,149,212,34,73,724,132,552,0,7,0,0,0,33,0,0,257
0500000US08113,"San Miguel County, Colorado",08,113,412,244,1106,1687,3645,167,1211,7968,931,6690,83,10,51,0,6,197,12,110,2383
0500000US08115,"Sedgwick County, Colorado",08,115,106,59,199,689,833,192,228,2304,446,1676,22,2,41,0,14,103,41,78,1007
0500000US08117,"Summit County, Colorado",08,117,2651,1983,2919,6451,16041,213,3169,31017,5334,23093,129,89,453,122,44,1753,690,992,12201
0500000US08119,"Teller County, Colorado",08,119,420,152,723,9072,9000,1298,1710,24825,1919,20831,215,4,79,13,141,1623,149,743,9014
0500000US08121,"Washington County, Colorado",08,121,193,101,292,1594,1277,230,279,4831,569,4023,53,0,27,0,32,127,184,346,1830
0500000US08123,"Weld County, Colorado",08,123,31839,18321,62296,82002,142014,11355,28015,350396,108498,217386,4506,1022,5609,321,1808,11246,5273,26027,145713
0500000US08125,"Yuma County, Colorado",08,125,1629,1478,2485,2597,3147,541,1540,9979,3021,6671,25,75,0,0,44,143,172,1220,4066
0500000US09110,"Capitol Planning Region, Connecticut",09,110,148924,60225,223209,274171,402100,51086,43135,977290,172777,586046,112506,680,58275,246,6894,39866,34694,58495,378808
0500000US09120,"Greater Bridgeport Planning Region, Connecticut",09,120,74045,36933,106351,88880,131786,16948,27983,329259,87769,170971,37116,274,16751,0,4902,11476,9471,28424,119644
0500000US09130,"Lower Connecticut River Valley Planning Region, Connecticut",09,130,14423,5473,18109,52719,74396,5027,5734,175822,13758,139241,7782,50,6022,264,582,8123,6916,5933,72192
0500000US09140,"Naugatuck Valley Planning Region, Connecticut",09,140,64667,26465,100551,130827,184105,26133,21683,454969,90672,272125,48021,201,17214,69,3878,22789,6631,30966,186434
0500000US09150,"Northeastern Connecticut Planning Region, Connecticut",09,150,4228,1762,5791,27648,39323,4293,3664,96312,5051,83085,1391,64,1298,58,501,4864,1475,5373,41767
0500000US09160,"Northwest Hills Planning Region, Connecticut",09,160,10706,4622,12343,33727,46119,4105,4355,113216,10050,92611,2767,10,2397,0,643,4738,2311,4965,45134
0500000US09170,"South Central Connecticut Planning Region, Connecticut",09,170,78358,36985,121107,165164,236412,31116,27814,570598,111540,333578,74251,551,25619,113,4745,20201,22080,31451,216560
0500000US09180,"Southeastern Connecticut Planning Region, Connecticut",09,180,24739,10330,40789,83538,106465,14409,12736,279971,42111,197646,13686,880,10495,14,1564,13575,11589,14305,113312
0500000US09190,"Western Connecticut Planning Region, Connecticut",09,190,149087,72843,176201,160663,270769,16363,44977,627071,128783,367416,58629,448,34023,168,7484,30120,7382,36433,216316
